state,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,new_case,new_death,population
TX,2020-04-19,-42,-22,-44,-49,-36,13,663,24,28995881
TX,2020-04-20,-33,-16,-15,-42,-45,18,535,18,28995881
TX,2020-04-21,-32,-14,-9,-40,-47,19,738,22,28995881
TX,2020-04-22,-34,-13,-20,-41,-46,20,873,26,28995881
TX,2020-04-23,-31,-11,6,-39,-46,19,875,18,28995881
TX,2020-04-24,-33,-11,-10,-40,-45,20,862,32,28995881
TX,2020-04-25,-37,-11,-14,-37,-30,12,967,30,28995881
TX,2020-04-26,-35,-15,-15,-43,-34,10,858,25,28995881
TX,2020-04-27,-29,-13,-11,-40,-44,18,666,15,28995881
TX,2020-04-28,-30,-12,-14,-38,-46,13,874,27,28995881
TX,2020-04-29,-27,-7,-3,-37,-45,19,883,42,28995881
TX,2020-04-30,-25,-6,13,-35,-45,18,1033,50,28995881
TX,2020-05-01,-26,-4,-1,-35,-43,17,1142,34,28995881
TX,2020-05-02,-30,-5,-3,-32,-26,10,1323,31,28995881
TX,2020-05-03,-28,-10,-9,-38,-28,9,996,20,28995881
TX,2020-05-04,-23,-8,-5,-36,-41,16,784,17,28995881
TX,2020-05-05,-21,-4,-2,-34,-42,17,1037,22,28995881
TX,2020-05-06,-20,-2,15,-33,-41,16,1053,42,28995881
TX,2020-05-07,-22,-3,16,-34,-42,16,968,25,28995881
TX,2020-05-08,-23,-2,-6,-33,-40,17,1219,31,28995881
TX,2020-05-09,-23,7,-1,-28,-22,8,1251,45,28995881
TX,2020-05-10,-22,4,-3,-32,-22,5,1009,39,28995881
TX,2020-05-11,-21,-9,2,-34,-40,15,1000,12,28995881
TX,2020-05-12,-22,-7,-11,-34,-41,17,1179,33,28995881
TX,2020-05-13,-18,-2,10,-32,-39,16,1355,25,28995881
TX,2020-05-14,-20,-4,15,-34,-40,16,1448,58,28995881
TX,2020-05-15,-24,-6,-10,-35,-39,16,1347,56,28995881
TX,2020-05-16,-29,-8,-30,-35,-24,11,1801,33,28995881
TX,2020-05-17,-22,-6,-1,-34,-21,7,785,31,28995881
TX,2020-05-18,-17,-6,3,-34,-37,14,909,11,28995881
TX,2020-05-19,-15,-4,7,-32,-38,14,1219,22,28995881
TX,2020-05-20,-14,-1,15,-30,-38,14,1411,50,28995881
TX,2020-05-21,-14,-1,20,-29,-39,14,945,21,28995881
TX,2020-05-22,-17,0,10,-28,-38,13,1181,40,28995881
TX,2020-05-23,-22,-1,10,-25,-18,6,1060,26,28995881
TX,2020-05-24,-22,-8,-6,-35,-21,6,839,13,28995881
TX,2020-05-25,-22,-9,-5,-42,-69,22,623,8,28995881
TX,2020-05-26,-15,-3,4,-31,-37,14,589,9,28995881
TX,2020-05-27,-14,-3,9,-30,-36,14,1361,26,28995881
TX,2020-05-28,-13,-2,18,-30,-37,14,1855,39,28995881
TX,2020-05-29,-15,-1,13,-28,-35,13,1230,25,28995881
TX,2020-05-30,-19,-2,15,-22,-10,5,1332,22,28995881
TX,2020-05-31,-18,-7,-5,-29,-13,6,1949,24,28995881
TX,2020-06-01,-12,-3,1,-30,-35,12,593,6,28995881
TX,2020-06-02,-11,-2,14,-28,-36,13,1688,20,28995881
TX,2020-06-03,-9,3,15,-28,-35,12,1703,36,28995881
TX,2020-06-04,-11,0,26,-27,-36,12,1649,33,28995881
TX,2020-06-05,-14,0,12,-27,-35,12,1693,21,28995881
TX,2020-06-06,-18,-1,15,-23,-13,5,1940,31,28995881
TX,2020-06-07,-15,-4,4,-28,-15,5,1425,11,28995881
TX,2020-06-08,-13,-5,4,-29,-35,12,638,6,28995881
TX,2020-06-09,-12,-3,10,-28,-36,12,1637,17,28995881
TX,2020-06-10,-9,0,26,-26,-34,12,2504,32,28995881
TX,2020-06-11,-10,-1,35,-26,-36,12,1826,35,28995881
TX,2020-06-12,-13,0,20,-25,-35,11,2097,19,28995881
TX,2020-06-13,-17,-1,23,-20,-11,4,2331,18,28995881
TX,2020-06-14,-14,-4,11,-25,-13,4,1843,19,28995881
TX,2020-06-15,-12,-4,13,-27,-35,11,1254,7,28995881
TX,2020-06-16,-11,-2,21,-26,-36,12,4098,46,28995881
TX,2020-06-17,-10,1,27,-25,-35,12,3129,33,28995881
TX,2020-06-18,-11,-1,35,-25,-37,12,3516,43,28995881
TX,2020-06-19,-14,0,17,-24,-37,10,3454,35,28995881
TX,2020-06-20,-17,2,12,-22,-13,5,4430,25,28995881
TX,2020-06-21,-19,-3,-7,-27,-13,4,3866,17,28995881
TX,2020-06-22,-18,-10,-4,-29,-39,13,3280,10,28995881
TX,2020-06-23,-15,-6,0,-28,-40,14,5489,28,28995881
TX,2020-06-24,-13,-3,12,-27,-37,13,5551,29,28995881
TX,2020-06-25,-15,-5,18,-28,-39,14,5996,47,28995881
TX,2020-06-26,-20,-5,-1,-28,-38,14,5707,28,28995881
TX,2020-06-27,-24,-6,3,-24,-15,7,5747,42,28995881
TX,2020-06-28,-23,-11,-11,-29,-14,7,5352,27,28995881
TX,2020-06-29,-17,-8,4,-28,-38,13,4288,10,28995881
TX,2020-06-30,-13,-4,9,-28,-40,13,6975,21,28995881
TX,2020-07-01,-11,1,14,-24,-39,13,8076,57,28995881
TX,2020-07-02,-10,3,22,-23,-42,13,7915,44,28995881
TX,2020-07-03,-15,7,13,-29,-56,17,7555,50,28995881
TX,2020-07-04,-36,-6,0,-35,-30,9,8258,33,28995881
TX,2020-07-05,-28,-17,-23,-32,-22,7,3449,29,28995881
TX,2020-07-06,-17,-8,-6,-29,-43,14,5318,18,28995881
TX,2020-07-07,-17,-6,3,-27,-42,15,10028,60,28995881
TX,2020-07-08,-16,-4,12,-27,-40,14,9979,98,28995881
TX,2020-07-09,-16,-5,19,-27,-41,14,9782,105,28995881
TX,2020-07-10,-20,-6,2,-29,-40,14,9765,95,28995881
TX,2020-07-11,-24,-6,-6,-25,-16,7,10351,99,28995881
TX,2020-07-12,-22,-10,-15,-30,-18,7,8196,80,28995881
TX,2020-07-13,-18,-8,-7,-30,-41,13,5655,43,28995881
TX,2020-07-14,-16,-6,4,-29,-42,14,10745,87,28995881
TX,2020-07-15,-15,-3,7,-28,-40,14,7307,110,28995881
TX,2020-07-16,-16,-5,15,-28,-41,14,10291,129,28995881
TX,2020-07-17,-20,-6,1,-28,-40,14,14916,174,28995881
TX,2020-07-18,-23,-7,1,-25,-16,7,10158,130,28995881
TX,2020-07-19,-21,-10,-8,-29,-19,6,7300,93,28995881
TX,2020-07-20,-18,-10,-3,-29,-41,13,7404,62,28995881
TX,2020-07-21,-17,-8,1,-30,-42,14,9305,131,28995881
TX,2020-07-22,-16,-6,7,-29,-39,14,9879,197,28995881
TX,2020-07-23,-16,-6,20,-28,-40,13,9507,173,28995881
TX,2020-07-24,-19,-5,0,-29,-39,13,8701,196,28995881
TX,2020-07-25,-27,-11,-13,-30,-20,9,6020,168,28995881
TX,2020-07-26,-24,-15,-18,-32,-21,7,5810,153,28995881
TX,2020-07-27,-17,-11,-3,-30,-41,13,4267,675,28995881
TX,2020-07-28,-18,-10,-5,-32,-41,14,8342,164,28995881
TX,2020-07-29,-15,-7,6,-29,-40,13,9042,313,28995881
TX,2020-07-30,-15,-6,19,-27,-41,13,8800,84,28995881
TX,2020-07-31,-16,-5,4,-26,-40,12,8839,295,28995881
TX,2020-08-01,-21,-5,-1,-23,-17,6,9539,268,28995881
TX,2020-08-02,-18,-9,-5,-25,-18,5,0,0,28995881
TX,2020-08-03,-14,-7,0,-27,-40,12,11529,179,28995881
TX,2020-08-04,-13,-6,8,-28,-40,12,9167,245,28995881
TX,2020-08-05,-13,-5,15,-28,-39,12,8706,236,28995881
TX,2020-08-06,-15,-6,23,-26,-40,12,7598,306,28995881
TX,2020-08-07,-17,-6,6,-26,-39,12,7039,293,28995881
TX,2020-08-08,-20,-6,8,-22,-16,5,6959,247,28995881
TX,2020-08-09,-17,-9,-6,-25,-17,5,4879,116,28995881
TX,2020-08-10,-16,-10,1,-28,-40,11,4455,31,28995881
TX,2020-08-11,-15,-8,7,-28,-40,12,9803,220,28995881
TX,2020-08-12,-14,-6,8,-28,-39,12,6200,324,28995881
TX,2020-08-13,-16,-7,14,-27,-40,12,6755,255,28995881
TX,2020-08-14,-18,-7,0,-26,-39,11,7018,313,28995881
TX,2020-08-15,-20,-6,0,-21,-17,5,8245,238,28995881
TX,2020-08-16,-18,-10,-13,-25,-18,5,6204,143,28995881
TX,2020-08-17,-18,-11,-6,-28,-40,11,7908,51,28995881
TX,2020-08-18,-17,-10,0,-29,-39,12,7282,216,28995881
TX,2020-08-19,-16,-8,7,-28,-37,12,7024,309,28995881
TX,2020-08-20,-16,-9,16,-27,-39,11,5303,234,28995881
TX,2020-08-21,-18,-8,2,-26,-37,11,5021,258,28995881
TX,2020-08-22,-20,-6,1,-22,-16,5,5559,215,28995881
TX,2020-08-23,-17,-9,-6,-24,-16,5,4398,104,28995881
TX,2020-08-24,-18,-10,-6,-28,-37,11,2847,25,28995881
TX,2020-08-25,-15,-3,1,-26,-39,11,6346,181,28995881
TX,2020-08-26,-16,-4,0,-30,-40,13,5407,229,28995881
TX,2020-08-27,-19,-15,15,-31,-42,13,5600,265,28995881
TX,2020-08-28,-19,-12,-5,-26,-36,11,4031,196,28995881
TX,2020-08-29,-20,-9,-1,-21,-15,5,4762,154,28995881
TX,2020-08-30,-18,-12,-14,-25,-17,5,3824,90,28995881
TX,2020-08-31,-17,-12,-7,-27,-37,10,2615,26,28995881
TX,2020-09-01,-15,-9,-5,-27,-38,11,4364,145,28995881
TX,2020-09-02,-14,-8,-3,-27,-36,11,4334,189,28995881
TX,2020-09-03,-13,-6,8,-22,-37,11,3680,221,28995881
TX,2020-09-04,-15,-7,-5,-21,-37,10,5482,140,28995881
TX,2020-09-05,-18,-6,4,-20,-20,4,4486,177,28995881
TX,2020-09-06,-14,-8,11,-25,-19,3,2995,64,28995881
TX,2020-09-07,-15,-9,17,-32,-70,18,2060,20,28995881
TX,2020-09-08,-17,-10,-5,-25,-39,11,1421,61,28995881
TX,2020-09-09,-19,-11,-15,-28,-36,11,4000,139,28995881
TX,2020-09-10,-16,-10,5,-27,-37,10,4018,161,28995881
TX,2020-09-11,-17,-10,6,-26,-34,9,3547,144,28995881
TX,2020-09-12,-17,-7,16,-20,-14,3,4233,146,28995881
TX,2020-09-13,-16,-9,-2,-24,-16,4,1845,47,28995881
TX,2020-09-14,-17,-12,1,-27,-33,9,4011,21,28995881
TX,2020-09-15,-15,-9,7,-27,-34,10,5301,132,28995881
TX,2020-09-16,-15,-9,7,-26,-33,10,6026,135,28995881
TX,2020-09-17,-16,-11,16,-26,-34,10,4047,112,28995881
TX,2020-09-18,-16,-9,6,-24,-32,9,3422,123,28995881
TX,2020-09-19,-16,-6,21,-19,-14,3,3827,135,28995881
TX,2020-09-20,-17,-10,-6,-25,-16,4,2466,45,28995881
TX,2020-09-21,-21,-15,-29,-31,-36,12,9853,24,28995881
TX,2020-09-22,-22,-15,-28,-34,-39,15,17820,77,28995881
TX,2020-09-23,-17,-10,-9,-29,-33,12,3392,135,28995881
TX,2020-09-24,-16,-11,6,-26,-33,10,4320,138,28995881
TX,2020-09-25,-16,-10,-3,-26,-31,9,0,97,28995881
TX,2020-09-26,-17,-7,10,-21,-12,3,9519,121,28995881
TX,2020-09-27,-16,-10,-7,-24,-14,4,1694,37,28995881
TX,2020-09-28,-18,-12,-9,-28,-32,10,4090,11,28995881
TX,2020-09-29,-15,-10,1,-27,-32,10,4062,71,28995881
TX,2020-09-30,-13,-6,2,-24,-32,9,5683,107,28995881
TX,2020-10-01,-12,-6,11,-23,-31,8,3534,112,28995881
TX,2020-10-02,-14,-6,-1,-23,-30,8,3503,72,28995881
TX,2020-10-03,-15,-4,13,-18,-14,3,7006,97,28995881
TX,2020-10-04,-14,-8,-3,-22,-16,3,2884,33,28995881
TX,2020-10-05,-17,-9,-7,-25,-33,9,3409,8,28995881
TX,2020-10-06,-16,-8,-1,-26,-33,9,4132,78,28995881
TX,2020-10-07,-16,-7,2,-25,-31,9,4121,119,28995881
TX,2020-10-08,-16,-8,9,-24,-32,9,4238,104,28995881
TX,2020-10-09,-17,-8,-7,-24,-32,10,4036,98,28995881
TX,2020-10-10,-17,-6,11,-19,-13,3,4230,94,28995881
TX,2020-10-11,-16,-9,-5,-22,-15,4,2418,31,28995881
TX,2020-10-12,-16,-10,0,-25,-38,10,2648,1,28995881
TX,2020-10-13,-16,-9,6,-25,-33,9,5289,64,28995881
TX,2020-10-14,-14,-7,6,-24,-30,9,4667,95,28995881
TX,2020-10-15,-14,-7,10,-23,-31,9,4726,95,28995881
TX,2020-10-16,-15,-8,-6,-23,-30,9,5870,91,28995881
TX,2020-10-17,-16,-7,7,-18,-14,3,4885,81,28995881
TX,2020-10-18,-15,-9,-6,-21,-16,4,3216,30,28995881
TX,2020-10-19,-18,-12,-10,-25,-31,9,4748,8,28995881
TX,2020-10-20,-16,-10,1,-25,-32,10,5030,65,28995881
TX,2020-10-21,-15,-8,4,-24,-29,9,5252,114,28995881
TX,2020-10-22,-15,-9,12,-24,-31,9,6291,85,28995881
TX,2020-10-23,-17,-9,-15,-24,-30,9,6472,89,28995881
TX,2020-10-24,-16,-7,1,-19,-13,3,6499,81,28995881
TX,2020-10-25,-16,-10,-16,-23,-15,4,4304,48,28995881
TX,2020-10-26,-20,-12,-29,-28,-31,10,4700,10,28995881
TX,2020-10-27,-20,-12,-33,-30,-34,12,7292,81,28995881
TX,2020-10-28,-17,-9,-29,-29,-31,12,5627,105,28995881
TX,2020-10-29,-13,-7,-7,-25,-31,9,6826,119,28995881
TX,2020-10-30,-13,-5,-6,-24,-29,8,6631,115,28995881
TX,2020-10-31,-16,-1,3,-21,-12,2,7145,90,28995881
TX,2020-11-01,-15,-9,-14,-24,-15,4,4259,53,28995881
TX,2020-11-02,-17,-10,-16,-26,-30,9,4402,20,28995881
TX,2020-11-03,-12,-6,-2,-27,-33,10,7516,97,28995881
TX,2020-11-04,-18,-11,-10,-28,-29,10,9627,126,28995881
TX,2020-11-05,-17,-10,0,-27,-30,10,8594,133,28995881
TX,2020-11-06,-17,-10,-11,-26,-29,9,7545,136,28995881
TX,2020-11-07,-17,-9,2,-24,-12,4,8010,111,28995881
TX,2020-11-08,-16,-11,-13,-25,-15,4,5685,43,28995881
TX,2020-11-09,-19,-12,-16,-28,-30,10,6785,26,28995881
TX,2020-11-10,-17,-10,-12,-28,-31,10,11211,94,28995881
TX,2020-11-11,-14,-7,-4,-27,-33,11,11150,141,28995881
TX,2020-11-12,-17,-9,0,-27,-31,10,8461,143,28995881
TX,2020-11-13,-17,-8,-12,-26,-29,9,11142,173,28995881
TX,2020-11-14,-17,-8,-5,-24,-13,4,9177,150,28995881
TX,2020-11-15,-15,-9,-13,-25,-15,4,6561,89,28995881
TX,2020-11-16,-19,-11,-20,-28,-30,9,7168,20,28995881
TX,2020-11-17,-17,-9,-14,-28,-31,10,11624,117,28995881
TX,2020-11-18,-16,-7,-11,-26,-29,10,8870,187,28995881
TX,2020-11-19,-17,-8,-4,-26,-31,10,12500,230,28995881
TX,2020-11-20,-17,-8,-13,-24,-29,9,11815,183,28995881
TX,2020-11-21,-18,-7,-9,-17,-12,5,12826,171,28995881
TX,2020-11-22,-16,-9,-24,-24,-13,5,8751,89,28995881
TX,2020-11-23,-12,-4,-17,-27,-39,11,6704,32,28995881
TX,2020-11-24,-9,3,-16,-22,-40,11,14392,162,28995881
TX,2020-11-25,2,25,-4,-17,-42,10,15609,200,28995881
TX,2020-11-26,-67,-25,-7,-49,-81,23,12636,206,28995881
TX,2020-11-27,-25,-20,-27,-42,-62,20,3429,51,28995881
UT,2020-02-15,2,3,25,0,0,0,0,0,3205958
UT,2020-02-16,5,3,-3,-8,-3,0,0,0,3205958
UT,2020-02-17,18,8,41,-7,-39,7,0,0,3205958
UT,2020-02-18,1,5,20,2,2,0,0,0,3205958
UT,2020-02-19,3,6,14,1,2,0,0,0,3205958
UT,2020-02-20,4,6,17,4,2,0,0,0,3205958
UT,2020-02-21,4,9,25,4,6,-1,0,0,3205958
UT,2020-02-22,3,7,22,4,3,0,0,0,3205958
UT,2020-02-23,11,13,42,7,2,-1,0,0,3205958
UT,2020-02-24,5,8,7,5,3,0,0,0,3205958
UT,2020-02-25,7,9,22,3,3,-1,0,0,3205958
UT,2020-02-26,10,10,26,6,2,-1,0,0,3205958
UT,2020-02-27,10,12,37,8,2,-1,0,0,3205958
UT,2020-02-28,8,14,48,10,5,-2,0,0,3205958
UT,2020-02-29,5,12,36,9,4,-2,0,0,3205958
UT,2020-03-01,2,8,-17,5,-1,1,0,0,3205958
UT,2020-03-02,10,16,11,5,3,-1,0,0,3205958
UT,2020-03-03,10,16,35,2,0,0,0,0,3205958
UT,2020-03-04,9,16,50,6,2,-1,0,0,3205958
UT,2020-03-05,10,16,65,5,2,-1,0,0,3205958
UT,2020-03-06,7,15,61,4,5,-1,0,0,3205958
UT,2020-03-07,5,13,47,7,3,-1,0,0,3205958
UT,2020-03-08,11,15,20,5,1,-1,1,0,3205958
UT,2020-03-09,8,14,37,2,1,0,0,0,3205958
UT,2020-03-10,8,14,77,-2,1,-1,1,0,3205958
UT,2020-03-11,8,19,52,0,1,-1,1,0,3205958
UT,2020-03-12,10,47,65,-2,-1,0,1,0,3205958
UT,2020-03-13,-2,44,12,-9,-4,3,2,0,3205958
UT,2020-03-14,-13,23,15,-8,-3,4,0,0,3205958
UT,2020-03-15,-6,24,68,-4,-19,4,15,0,3205958
UT,2020-03-16,-7,30,62,-17,-22,8,8,0,3205958
UT,2020-03-17,-18,22,95,-22,-28,10,0,0,3205958
UT,2020-03-18,-26,20,14,-33,-42,17,11,0,3205958
UT,2020-03-19,-30,8,8,-33,-36,16,28,0,3205958
UT,2020-03-20,-33,10,22,-35,-35,16,34,0,3205958
UT,2020-03-21,-40,-1,48,-28,-20,10,23,0,3205958
UT,2020-03-22,-33,-3,84,-31,-34,7,44,1,3205958
UT,2020-03-23,-31,-2,19,-37,-39,15,111,0,3205958
UT,2020-03-24,-33,-4,27,-39,-41,17,18,0,3205958
UT,2020-03-25,-34,-5,1,-40,-43,18,48,0,3205958
UT,2020-03-26,-36,-5,-2,-43,-44,19,56,1,3205958
UT,2020-03-27,-38,-4,14,-43,-41,18,64,0,3205958
UT,2020-03-28,-46,-16,-1,-40,-28,13,122,0,3205958
UT,2020-03-29,-41,-14,26,-44,-40,10,201,1,3205958
UT,2020-03-30,-36,-10,27,-42,-46,17,17,2,3205958
UT,2020-03-31,-34,-8,58,-41,-47,18,128,0,3205958
UT,2020-04-01,-34,-7,39,-40,-49,19,78,2,3205958
UT,2020-04-02,-37,-9,8,-46,-49,21,153,0,3205958
UT,2020-04-03,-38,-5,33,-46,-47,20,81,0,3205958
UT,2020-04-04,-49,-18,21,-42,-34,14,182,1,3205958
UT,2020-04-05,-42,-13,16,-49,-43,10,177,0,3205958
UT,2020-04-06,-37,-11,6,-47,-49,19,111,5,3205958
UT,2020-04-07,-35,-9,68,-44,-50,19,88,0,3205958
UT,2020-04-08,-33,-8,71,-43,-50,19,112,0,3205958
UT,2020-04-09,-34,-7,33,-46,-51,20,145,2,3205958
UT,2020-04-10,-37,-2,58,-46,-50,20,41,2,3205958
UT,2020-04-11,-42,-4,28,-43,-34,12,104,1,3205958
UT,2020-04-12,-54,-31,12,-51,-45,10,132,0,3205958
UT,2020-04-13,-38,-14,2,-47,-48,19,54,0,3205958
UT,2020-04-14,-32,-11,41,-44,-48,19,61,2,3205958
UT,2020-04-15,-31,-9,5,-45,-48,19,184,1,3205958
UT,2020-04-16,-34,-12,11,-47,-48,20,123,1,3205958
UT,2020-04-17,-35,-12,38,-44,-45,19,45,1,3205958
UT,2020-04-18,-38,-14,48,-36,-28,11,141,2,3205958
UT,2020-04-19,-33,-14,40,-45,-39,9,205,3,3205958
UT,2020-04-20,-27,-10,57,-41,-46,17,108,4,3205958
UT,2020-04-21,-28,-10,77,-42,-47,18,110,2,3205958
UT,2020-04-22,-27,-8,67,-40,-47,17,171,1,3205958
UT,2020-04-23,-31,-10,22,-44,-47,19,182,3,3205958
UT,2020-04-24,-31,-6,71,-39,-45,17,60,1,3205958
UT,2020-04-25,-35,-8,81,-33,-28,9,166,2,3205958
UT,2020-04-26,-26,-3,102,-36,-38,6,266,0,3205958
UT,2020-04-27,-24,-6,56,-40,-45,16,93,3,3205958
UT,2020-04-28,-24,-4,89,-39,-47,8,116,1,3205958
UT,2020-04-29,-23,-2,87,-36,-47,16,182,1,3205958
UT,2020-04-30,-24,-5,70,-38,-47,17,148,0,3205958
UT,2020-05-01,-26,-7,64,-37,-43,15,75,0,3205958
UT,2020-05-02,-30,-8,85,-30,-25,7,153,3,3205958
UT,2020-05-03,-21,-7,85,-34,-33,6,280,1,3205958
UT,2020-05-04,-16,-5,74,-35,-42,14,145,6,3205958
UT,2020-05-05,-15,1,104,-35,-43,14,124,2,3205958
UT,2020-05-06,-17,-4,87,-34,-43,15,65,0,3205958
UT,2020-05-07,-17,1,86,-34,-43,15,199,3,3205958
UT,2020-05-08,-20,10,101,-33,-40,13,247,5,3205958
UT,2020-05-09,-22,17,101,-26,-20,5,193,1,3205958
UT,2020-05-10,-13,21,110,-29,-28,2,83,0,3205958
UT,2020-05-11,-17,0,70,-34,-41,14,78,5,3205958
UT,2020-05-12,-18,3,97,-33,-42,14,153,3,3205958
UT,2020-05-13,-16,4,79,-33,-42,14,127,0,3205958
UT,2020-05-14,-17,2,87,-34,-43,14,162,2,3205958
UT,2020-05-15,-20,5,100,-33,-40,13,175,1,3205958
UT,2020-05-16,-25,1,111,-25,-19,5,154,1,3205958
UT,2020-05-17,-13,8,126,-28,-27,4,139,1,3205958
UT,2020-05-18,-11,5,83,-33,-39,12,154,5,3205958
UT,2020-05-19,-12,6,97,-33,-40,13,136,6,3205958
UT,2020-05-20,-10,7,67,-32,-40,13,213,1,3205958
UT,2020-05-21,-8,12,133,-29,-40,12,173,2,3205958
UT,2020-05-22,-15,12,102,-28,-39,11,198,2,3205958
UT,2020-05-23,-22,7,103,-25,-18,5,152,1,3205958
UT,2020-05-24,-7,14,193,-25,-28,2,169,1,3205958
UT,2020-05-25,-5,16,247,-38,-75,14,84,3,3205958
UT,2020-05-26,-11,8,135,-31,-39,12,74,2,3205958
UT,2020-05-27,-7,10,138,-29,-38,11,157,3,3205958
UT,2020-05-28,-7,12,146,-30,-39,12,322,1,3205958
UT,2020-05-29,-14,12,131,-29,-36,11,292,3,3205958
UT,2020-05-30,-22,4,118,-22,-8,4,259,2,3205958
UT,2020-05-31,-10,13,127,-25,-19,3,256,1,3205958
UT,2020-06-01,-6,11,113,-30,-37,10,157,1,3205958
UT,2020-06-02,-8,12,149,-30,-37,11,252,-1,3205958
UT,2020-06-03,-6,14,140,-28,-37,11,384,4,3205958
UT,2020-06-04,-8,12,148,-28,-38,11,278,2,3205958
UT,2020-06-05,-13,12,120,-27,-36,10,237,1,3205958
UT,2020-06-06,-22,0,59,-26,-11,5,687,1,3205958
UT,2020-06-07,-14,4,35,-25,-20,5,178,0,3205958
UT,2020-06-08,-9,3,55,-30,-37,12,312,5,3205958
UT,2020-06-09,-7,7,159,-29,-37,10,275,2,3205958
UT,2020-06-10,-5,8,165,-26,-37,10,344,3,3205958
UT,2020-06-11,-7,11,168,-26,-38,10,381,3,3205958
UT,2020-06-12,-13,11,153,-26,-36,9,360,5,3205958
UT,2020-06-13,-20,3,147,-17,-8,2,395,0,3205958
UT,2020-06-14,-4,11,180,-15,-16,0,285,0,3205958
UT,2020-06-15,-5,8,142,-25,-37,9,357,5,3205958
UT,2020-06-16,-7,7,144,-27,-37,11,315,2,3205958
UT,2020-06-17,-5,9,144,-24,-38,10,398,3,3205958
UT,2020-06-18,-5,10,172,-24,-38,10,660,6,3205958
UT,2020-06-19,-9,14,176,-22,-36,6,627,1,3205958
UT,2020-06-20,-17,11,171,-14,-8,1,574,-1,3205958
UT,2020-06-21,-6,17,165,-15,-13,-1,425,3,3205958
UT,2020-06-22,-5,5,150,-23,-39,9,310,2,3205958
UT,2020-06-23,-6,8,182,-25,-39,10,525,3,3205958
UT,2020-06-24,-4,9,169,-23,-38,10,525,2,3205958
UT,2020-06-25,-6,9,167,-25,-39,10,631,3,3205958
UT,2020-06-26,-13,11,164,-22,-37,8,665,0,3205958
UT,2020-06-27,-20,5,164,-11,-10,1,505,2,3205958
UT,2020-06-28,-8,7,96,-15,-16,2,464,-2,3205958
UT,2020-06-29,-5,6,105,-23,-38,10,813,3,3205958
UT,2020-06-30,-4,9,148,-24,-38,10,483,2,3205958
UT,2020-07-01,-1,15,172,-19,-39,9,640,2,3205958
UT,2020-07-02,1,23,188,-18,-42,9,535,8,3205958
UT,2020-07-03,-7,29,212,-26,-60,11,650,-1,3205958
UT,2020-07-04,-39,5,186,-23,-25,2,431,-1,3205958
UT,2020-07-05,-12,6,148,-17,-22,0,498,4,3205958
UT,2020-07-06,-3,11,146,-21,-41,9,504,5,3205958
UT,2020-07-07,-6,11,172,-23,-40,10,702,9,3205958
UT,2020-07-08,-5,11,166,-22,-39,10,774,2,3205958
UT,2020-07-09,-7,11,168,-23,-39,10,574,8,3205958
UT,2020-07-10,-13,10,153,-22,-38,9,909,4,3205958
UT,2020-07-11,-21,5,151,-13,-10,2,642,2,3205958
UT,2020-07-12,-7,11,142,-13,-19,1,572,1,3205958
UT,2020-07-13,-6,8,133,-23,-39,9,545,4,3205958
UT,2020-07-14,-7,9,169,-25,-40,10,474,6,3205958
UT,2020-07-15,-5,12,159,-24,-39,9,468,8,3205958
UT,2020-07-16,-7,11,162,-24,-40,10,923,1,3205958
UT,2020-07-17,-13,11,151,-24,-38,9,805,8,3205958
UT,2020-07-18,-20,4,156,-12,-11,2,653,0,3205958
UT,2020-07-19,-6,12,159,-14,-19,1,637,0,3205958
UT,2020-07-20,-6,8,134,-23,-40,9,402,6,3205958
UT,2020-07-21,-7,9,162,-25,-40,10,564,9,3205958
UT,2020-07-22,-5,9,129,-24,-39,10,606,5,3205958
UT,2020-07-23,-4,14,153,-23,-41,9,635,4,3205958
UT,2020-07-24,-18,12,182,-29,-53,11,792,7,3205958
UT,2020-07-25,-23,0,154,-18,-15,2,383,-1,3205958
UT,2020-07-26,-7,8,165,-13,-20,0,438,2,3205958
UT,2020-07-27,-6,6,119,-23,-40,9,413,8,3205958
UT,2020-07-28,-7,7,159,-25,-39,10,422,9,3205958
UT,2020-07-29,-5,9,153,-23,-39,9,605,1,3205958
UT,2020-07-30,-6,10,150,-24,-40,9,316,10,3205958
UT,2020-07-31,-12,11,139,-22,-38,8,539,4,3205958
UT,2020-08-01,-19,5,139,-12,-12,1,583,4,3205958
UT,2020-08-02,-5,11,136,-11,-19,1,379,0,3205958
UT,2020-08-03,-4,9,124,-22,-39,9,394,8,3205958
UT,2020-08-04,-6,9,155,-24,-40,9,391,5,3205958
UT,2020-08-05,-4,10,145,-24,-39,9,552,4,3205958
UT,2020-08-06,-5,10,157,-22,-40,9,510,3,3205958
UT,2020-08-07,-11,9,154,-21,-38,7,461,5,3205958
UT,2020-08-08,-17,3,156,-13,-11,1,23,0,3205958
UT,2020-08-09,-4,11,149,-11,-19,0,624,1,3205958
UT,2020-08-10,-5,7,128,-22,-39,8,292,10,3205958
UT,2020-08-11,-7,7,161,-23,-39,9,393,3,3205958
UT,2020-08-12,-5,7,153,-23,-39,9,323,3,3205958
UT,2020-08-13,-7,8,151,-23,-40,9,433,4,3205958
UT,2020-08-14,-12,8,144,-22,-38,7,473,4,3205958
