date,key_apple_mobility,key_google_mobility,id,tests,confirmed,recovered,deaths,hosp,vent,icu,population,school_closing,workplace_closing,cancel_events,gatherings_restrictions,transport_closing,stay_home_restrictions,internal_movement_restrictions,international_movement_restrictions,information_campaigns,testing_policy,contact_tracing,stringency_index,iso_alpha_3,iso_alpha_2,iso_numeric,currency,administrative_area_level,administrative_area_level_1,administrative_area_level_2,administrative_area_level_3,latitude,longitude,key,key_alpha_2,key_numeric,metro_area,iso_3166_2_code,census_fips_code,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,driving,walking,transit
2020-10-06,Saskatchewan,"CA, Saskatchewan",e4c07903,168448,1984,1821,24,,,,1181666,,,,,,,,,,,,,CAN,CA,124,CAD,2,Canada,Saskatchewan,,52.9399,-106.4509,,,,,CA-SK,,-9,8,56,-36,-17,5,142.07,171.96,58.9
2020-10-07,Saskatchewan,"CA, Saskatchewan",e4c07903,169712,1994,1832,24,,,,1181666,,,,,,,,,,,,,CAN,CA,124,CAD,2,Canada,Saskatchewan,,52.9399,-106.4509,,,,,CA-SK,,-7,4,73,-38,-15,5,147.8,170.25,59.1
2020-10-08,Saskatchewan,"CA, Saskatchewan",e4c07903,171008,2012,1845,24,,,,1181666,,,,,,,,,,,,60.65,CAN,CA,124,CAD,2,Canada,Saskatchewan,,52.9399,-106.4509,,,,,CA-SK,,-4,10,74,-34,-16,5,153.58,185.49,57.29
2020-10-09,Saskatchewan,"CA, Saskatchewan",e4c07903,172732,2034,1871,24,,,,1181666,,,,,,,,,,,,60.65,CAN,CA,124,CAD,2,Canada,Saskatchewan,,52.9399,-106.4509,,,,,CA-SK,,-9,10,37,-29,-19,5,177.09,187.7,53.27
2020-10-10,Saskatchewan,"CA, Saskatchewan",e4c07903,174017,2068,1883,24,,,,1181666,,,,,,,,,,,,60.65,CAN,CA,124,CAD,2,Canada,Saskatchewan,,52.9399,-106.4509,,,,,,,,,,,,,136.49,163.63,48.09
2020-10-11,Saskatchewan,"CA, Saskatchewan",e4c07903,176224,2092,1888,25,,,,1181666,,,,,,,,,,,,60.65,CAN,CA,124,CAD,2,Canada,Saskatchewan,,52.9399,-106.4509,,,,,,,,,,,,,97.9,106.67,38.03
2020-10-12,Saskatchewan,"CA, Saskatchewan",e4c07903,177910,2140,1900,25,,,,1181666,,,,,,,,,,,,60.65,CAN,CA,124,CAD,2,Canada,Saskatchewan,,52.9399,-106.4509,,,,,,,,,,,,,111.35,104.59,50.5
2020-10-13,Saskatchewan,"CA, Saskatchewan",e4c07903,179463,2174,1911,25,,,,1181666,,,,,,,,,,,,60.65,CAN,CA,124,CAD,2,Canada,Saskatchewan,,52.9399,-106.4509,,,,,,,,,,,,,137.46,155.74,66.15
2020-03-08,Alberta,"CA, Alberta",e61d6191,,1,,0,,,,4413146,0,0,0,0,0,0,0,1,0,1,1,2.78,CAN,CA,124,CAD,2,Canada,Alberta,,53.9333,-116.5765,,,,,CA-AB,,-1,3,-10,-4,2,1,93.44,105.24,73.97
2020-03-09,Alberta,"CA, Alberta",e61d6191,,7,,0,,,,4413146,0,0,0,0,0,0,0,1,0,2,1,2.78,CAN,CA,124,CAD,2,Canada,Alberta,,53.9333,-116.5765,,,,,CA-AB,,2,7,16,-1,4,0,103.81,125.48,101.34
2020-03-11,Alberta,"CA, Alberta",e61d6191,1969,14,,0,,,,4413146,0,0,0,0,0,0,0,1,2,2,1,13.89,CAN,CA,124,CAD,2,Canada,Alberta,,53.9333,-116.5765,,,,,CA-AB,,3,11,16,-5,4,1,107.63,125.49,100.92
2020-03-12,Alberta,"CA, Alberta",e61d6191,4109,19,,0,,,,4413146,0,0,2,0,0,0,0,1,2,2,1,22.22,CAN,CA,124,CAD,2,Canada,Alberta,,53.9333,-116.5765,,,,,CA-AB,,4,29,-6,-8,2,1,103.63,116.47,92.41
2020-03-13,Alberta,"CA, Alberta",e61d6191,4109,23,,0,,,,4413146,0,0,2,0,0,0,0,1,2,2,1,22.22,CAN,CA,124,CAD,2,Canada,Alberta,,53.9333,-116.5765,,,,,CA-AB,,-8,30,-28,-17,-3,5,101.91,112.36,82.22
2020-03-14,Alberta,"CA, Alberta",e61d6191,5247,29,,0,,,,4413146,0,0,2,0,0,1,0,1,2,2,1,24.07,CAN,CA,124,CAD,2,Canada,Alberta,,53.9333,-116.5765,,,,,CA-AB,,-19,12,-45,-26,-5,7,81.57,102.27,59.99
2020-03-15,Alberta,"CA, Alberta",e61d6191,5247,39,,0,,,,4413146,0,0,2,0,0,1,0,1,2,2,1,24.07,CAN,CA,124,CAD,2,Canada,Alberta,,53.9333,-116.5765,,,,,CA-AB,,-18,9,-28,-25,-7,5,64.27,77.32,47.6
2020-03-16,Alberta,"CA, Alberta",e61d6191,10238,56,,0,,,,4413146,3,0,2,3,0,1,0,1,2,2,1,43.52,CAN,CA,124,CAD,2,Canada,Alberta,,53.9333,-116.5765,,,,,CA-AB,,-11,31,-13,-39,-22,9,74.04,93.08,54.31
2020-03-17,Alberta,"CA, Alberta",e61d6191,11487,74,,0,,,,4413146,3,0,2,3,0,1,0,1,2,2,1,43.52,CAN,CA,124,CAD,2,Canada,Alberta,,53.9333,-116.5765,,,,,CA-AB,,-21,17,-12,-45,-29,13,71.05,85.72,51.37
2020-03-18,Alberta,"CA, Alberta",e61d6191,13686,97,,0,,,,4413146,3,3,2,3,0,1,0,4,2,2,1,61.11,CAN,CA,124,CAD,2,Canada,Alberta,,53.9333,-116.5765,,,,,CA-AB,,-31,11,-24,-52,-35,16,66.47,77,41.43
2020-03-19,Alberta,"CA, Alberta",e61d6191,16507,146,,1,,,,4413146,3,3,2,3,0,1,0,4,2,3,1,61.11,CAN,CA,124,CAD,2,Canada,Alberta,,53.9333,-116.5765,,,,,CA-AB,,-35,3,-28,-56,-39,18,65.6,77.02,35.64
2020-03-20,Alberta,"CA, Alberta",e61d6191,19782,195,,1,,,,4413146,3,3,2,3,0,1,2,4,2,3,1,71.3,CAN,CA,124,CAD,2,Canada,Alberta,,53.9333,-116.5765,,,,,CA-AB,,-38,4,-9,-53,-40,19,71.75,86.1,36.3
2020-03-21,Alberta,"CA, Alberta",e61d6191,23060,226,,1,,,,4413146,3,3,2,3,0,1,2,4,2,3,1,71.3,CAN,CA,124,CAD,2,Canada,Alberta,,53.9333,-116.5765,,,,,CA-AB,,-46,-9,8,-47,-30,13,58.36,70.61,28.33
2020-03-22,Alberta,"CA, Alberta",e61d6191,26999,259,,1,,,,4413146,3,3,2,3,0,1,2,4,2,3,1,71.3,CAN,CA,124,CAD,2,Canada,Alberta,,53.9333,-116.5765,,,,,CA-AB,,-49,-21,16,-51,-34,11,47.04,63.02,25.65
2020-03-23,Alberta,"CA, Alberta",e61d6191,29757,301,,1,,,,4413146,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Alberta,,53.9333,-116.5765,,,,,CA-AB,,-43,-11,-22,-63,-46,19,57.42,72.01,29.05
2020-03-24,Alberta,"CA, Alberta",e61d6191,32776,358,,2,,,,4413146,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Alberta,,53.9333,-116.5765,,,,,CA-AB,,-48,-16,-31,-66,-49,22,54.45,70.35,25.87
2020-03-25,Alberta,"CA, Alberta",e61d6191,35508,419,,2,,,,4413146,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Alberta,,53.9333,-116.5765,,,,,CA-AB,,-47,-11,-25,-66,-50,22,56.6,70.8,26.18
2020-03-26,Alberta,"CA, Alberta",e61d6191,36600,486,27,2,,,,4413146,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Alberta,,53.9333,-116.5765,,,,,CA-AB,,-47,-12,-24,-68,-51,22,57.64,72.1,24.57
2020-03-27,Alberta,"CA, Alberta",e61d6191,38215,542,27,2,,,,4413146,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Alberta,,53.9333,-116.5765,,,,,CA-AB,,-48,-11,-16,-65,-50,23,64.55,81.62,25.88
2020-03-28,Alberta,"CA, Alberta",e61d6191,38215,542,53,2,,,,4413146,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Alberta,,53.9333,-116.5765,,,,,CA-AB,,-55,-21,-40,-63,-40,16,50.84,62.64,20.63
2020-03-29,Alberta,"CA, Alberta",e61d6191,44097,621,73,2,,,,4413146,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Alberta,,53.9333,-116.5765,,,,,CA-AB,,-55,-29,-23,-63,-41,13,43.41,57.72,20.53
2020-03-30,Alberta,"CA, Alberta",e61d6191,46057,690,94,8,,,,4413146,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Alberta,,53.9333,-116.5765,,,,,CA-AB,,-50,-22,-49,-71,-52,21,52.98,62.5,24.64
2020-03-31,Alberta,"CA, Alberta",e61d6191,48692,754,120,9,,,,4413146,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Alberta,,53.9333,-116.5765,,,,,CA-AB,,-51,-21,-47,-70,-53,23,51.44,62.79,22.62
2020-04-01,Alberta,"CA, Alberta",e61d6191,53141,754,142,9,,,,4413146,3,3,2,4,0,1,2,4,2,3,1,74.54,CAN,CA,124,CAD,2,Canada,Alberta,,53.9333,-116.5765,,,,,CA-AB,,-47,-13,-49,-71,-53,23,54.5,63.94,24.1
2020-04-02,Alberta,"CA, Alberta",e61d6191,57096,968,174,13,,,,4413146,3,3,2,4,0,1,2,4,2,3,1,74.54,CAN,CA,124,CAD,2,Canada,Alberta,,53.9333,-116.5765,,,,,CA-AB,,-49,-15,-48,-72,-53,24,54.72,62.21,22.9
2020-04-03,Alberta,"CA, Alberta",e61d6191,60508,1075,,18,,,,4413146,3,3,2,4,0,1,2,4,2,3,1,74.54,CAN,CA,124,CAD,2,Canada,Alberta,,53.9333,-116.5765,,,,,CA-AB,,-51,-16,-49,-71,-52,25,61.52,66.85,22.16
2020-04-04,Alberta,"CA, Alberta",e61d6191,62520,1075,,18,,,,4413146,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Alberta,,53.9333,-116.5765,,,,,CA-AB,,-53,-20,-31,-63,-42,16,52.45,66.91,20.8
2020-04-05,Alberta,"CA, Alberta",e61d6191,63315,1250,240,23,,,,4413146,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Alberta,,53.9333,-116.5765,,,,,CA-AB,,-57,-33,-51,-69,-43,14,40.68,50.54,18.36
2020-04-06,Alberta,"CA, Alberta",e61d6191,64183,1348,361,24,,,,4413146,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Alberta,,53.9333,-116.5765,,,,,CA-AB,,-47,-17,-26,-69,-52,21,54.79,71.25,23.77
2020-04-07,Alberta,"CA, Alberta",e61d6191,65265,1373,,26,,,,4413146,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Alberta,,53.9333,-116.5765,,,,,CA-AB,,-48,-15,-36,-70,-53,23,56.11,71.99,22.65
2020-04-08,Alberta,"CA, Alberta",e61d6191,66783,1423,,29,,,,4413146,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Alberta,,53.9333,-116.5765,,,,,CA-AB,,-45,-8,-23,-69,-53,22,60.42,77.49,23.94
2020-04-09,Alberta,"CA, Alberta",e61d6191,68116,1451,,32,,,,4413146,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Alberta,,53.9333,-116.5765,,,,,CA-AB,,-36,9,-10,-67,-54,21,70.82,89.2,23.79
2020-04-10,Alberta,"CA, Alberta",e61d6191,70080,1500,,39,,,,4413146,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Alberta,,53.9333,-116.5765,,,,,CA-AB,,-57,-17,-37,-77,-78,32,55.69,70.15,19.24
2020-04-11,Alberta,"CA, Alberta",e61d6191,72779,1569,,40,,,,4413146,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Alberta,,53.9333,-116.5765,,,,,CA-AB,,-52,-13,-44,-64,-45,16,53.84,66.69,18.84
2020-04-12,Alberta,"CA, Alberta",e61d6191,74709,1651,,44,,,,4413146,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Alberta,,53.9333,-116.5765,,,,,CA-AB,,-63,-40,-43,-67,-46,14,40.21,49.96,16.95
2020-04-13,Alberta,"CA, Alberta",e61d6191,77007,1732,,46,,,,4413146,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Alberta,,53.9333,-116.5765,,,,,CA-AB,,-48,-19,-19,-71,-59,23,55.87,68.58,21.8
2020-04-14,Alberta,"CA, Alberta",e61d6191,79695,1870,,48,,,,4413146,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Alberta,,53.9333,-116.5765,,,,,CA-AB,,-46,-15,-30,-69,-53,23,61.12,72.33,22.92
2020-04-15,Alberta,"CA, Alberta",e61d6191,79695,1996,,48,,,,4413146,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Alberta,,53.9333,-116.5765,,,,,CA-AB,,-45,-10,-37,-70,-53,23,64.22,75.93,22.59
2020-04-16,Alberta,"CA, Alberta",e61d6191,85502,2158,,50,,,,4413146,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Alberta,,53.9333,-116.5765,,,,,CA-AB,,-41,-4,-5,-67,-53,22,68.94,90.26,23.08
2020-04-17,Alberta,"CA, Alberta",e61d6191,89144,2397,,50,,,,4413146,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Alberta,,53.9333,-116.5765,,,,,CA-AB,,-45,-11,-28,-67,-52,24,75.07,90.44,22.43
2020-04-18,Alberta,"CA, Alberta",e61d6191,92962,2562,1162,51,,,,4413146,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Alberta,,53.9333,-116.5765,,,,,CA-AB,,-49,-16,-21,-56,-38,15,66.11,85.28,21.99
2020-04-19,Alberta,"CA, Alberta",e61d6191,97180,2562,1162,51,,,,4413146,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Alberta,,53.9333,-116.5765,,,,,CA-AB,,-47,-23,21,-54,-37,11,56.76,80.98,22.19
2020-04-20,Alberta,"CA, Alberta",e61d6191,100898,2908,1230,59,,,,4413146,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Alberta,,53.9333,-116.5765,,,,,CA-AB,,-40,-12,17,-63,-51,19,70.98,101.69,26.59
2020-04-21,Alberta,"CA, Alberta",e61d6191,104370,3095,1273,61,,,,4413146,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Alberta,,53.9333,-116.5765,,,,,CA-AB,,-41,-11,18,-64,-51,20,72.86,102.02,26.84
2020-04-22,Alberta,"CA, Alberta",e61d6191,108521,3401,1310,66,,,,4413146,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Alberta,,53.9333,-116.5765,,,,,CA-AB,,-42,-9,-10,-66,-51,21,73.84,96.46,25.06
2020-04-23,Alberta,"CA, Alberta",e61d6191,112562,3720,1357,67,,,,4413146,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Alberta,,53.9333,-116.5765,,,,,CA-AB,,-42,-8,-13,-66,-51,21,77.02,96.78,25.45
2020-04-24,Alberta,"CA, Alberta",e61d6191,116859,4017,1397,72,,,,4413146,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Alberta,,53.9333,-116.5765,,,,,CA-AB,,-44,-9,4,-63,-50,21,87.03,110.04,28.18
2020-04-25,Alberta,"CA, Alberta",e61d6191,121244,4233,1471,73,,,,4413146,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Alberta,,53.9333,-116.5765,,,,,CA-AB,,-45,-14,6,-52,-37,13,75.02,97.01,24.48
2020-04-26,Alberta,"CA, Alberta",e61d6191,125310,4480,1549,73,,,,4413146,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Alberta,,53.9333,-116.5765,,,,,CA-AB,,-45,-20,8,-56,-38,11,61.85,82.01,24.5
2020-04-27,Alberta,"CA, Alberta",e61d6191,128860,4696,1664,75,,,,4413146,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Alberta,,53.9333,-116.5765,,,,,CA-AB,,-41,-13,-11,-65,-50,19,76.64,93.49,27.58
2020-04-28,Alberta,"CA, Alberta",e61d6191,131772,4850,1800,80,,,,4413146,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Alberta,,53.9333,-116.5765,,,,,CA-AB,,-39,-8,23,-63,-51,12,81.82,110.1,29.83
2020-04-29,Alberta,"CA, Alberta",e61d6191,136511,5165,1953,87,,,,4413146,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Alberta,,53.9333,-116.5765,,,,,CA-AB,,-39,-5,19,-64,-51,20,83.83,115.26,29.54
2020-04-30,Alberta,"CA, Alberta",e61d6191,141060,5355,2161,89,,,,4413146,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Alberta,,53.9333,-116.5765,,,,,CA-AB,,-40,-6,-12,-65,-51,20,86.03,104.68,28.48
2020-05-01,Alberta,"CA, Alberta",e61d6191,145420,5573,2359,92,,,,4413146,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Alberta,,53.9333,-116.5765,,,,,CA-AB,,-39,-4,19,-58,-49,20,99.03,128.2,30.57
2020-05-02,Alberta,"CA, Alberta",e61d6191,148757,5670,2534,94,,,,4413146,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Alberta,,53.9333,-116.5765,,,,,CA-AB,,-40,-7,55,-44,-34,10,88.04,122.03,29.92
2020-05-03,Alberta,"CA, Alberta",e61d6191,152123,5766,2713,95,,,,4413146,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Alberta,,53.9333,-116.5765,,,,,CA-AB,,-44,-20,-1,-55,-34,10,67.72,88.22,26.79
2020-05-04,Alberta,"CA, Alberta",e61d6191,152123,5836,2942,104,,,,4413146,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Alberta,,53.9333,-116.5765,,,,,CA-AB,,-40,-11,-27,-66,-50,19,79.88,95.81,31.14
2020-05-05,Alberta,"CA, Alberta",e61d6191,157137,5893,3219,106,,,,4413146,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Alberta,,53.9333,-116.5765,,,,,CA-AB,,-34,0,49,-60,-49,18,91.54,122.48,32.18
2020-05-06,Alberta,"CA, Alberta",e61d6191,160185,5963,3552,112,,,,4413146,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Alberta,,53.9333,-116.5765,,,,,CA-AB,,-36,-2,20,-62,-49,19,94.05,120.2,32.07
2020-05-07,Alberta,"CA, Alberta",e61d6191,163510,6017,3809,114,,,,4413146,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Alberta,,53.9333,-116.5765,,,,,CA-AB,,-37,-2,6,-63,-49,19,91.89,118.19,31.12
2020-05-08,Alberta,"CA, Alberta",e61d6191,166327,6098,4020,115,,,,4413146,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Alberta,,53.9333,-116.5765,,,,,CA-AB,,-40,-2,-1,-61,-47,20,102.7,124.52,33.13
2020-05-09,Alberta,"CA, Alberta",e61d6191,169415,6157,4204,116,,,,4413146,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Alberta,,53.9333,-116.5765,,,,,CA-AB,,-38,4,24,-50,-30,10,95.52,125.91,30.13
2020-05-10,Alberta,"CA, Alberta",e61d6191,173023,6253,4389,117,,,,4413146,3,3,2,4,0,1,2,4,2,3,1,72.69,CAN,CA,124,CAD,2,Canada,Alberta,,53.9333,-116.5765,,,,,CA-AB,,-37,-6,-9,-55,-29,8,71.73,93.73,25.76
2020-05-11,Alberta,"CA, Alberta",e61d6191,175502,6300,4659,117,,,,4413146,3,3,2,4,0,1,2,4,2,3,1,70.83,CAN,CA,124,CAD,2,Canada,Alberta,,53.9333,-116.5765,,,,,CA-AB,,-38,-10,2,-62,-47,17,,101.25,26.94
2020-05-12,Alberta,"CA, Alberta",e61d6191,178208,6345,4866,118,,,,4413146,3,3,2,4,0,1,2,4,2,3,1,70.83,CAN,CA,124,CAD,2,Canada,Alberta,,53.9333,-116.5765,,,,,CA-AB,,-36,-7,22,-61,-47,18,,88.62,24.31
2020-05-13,Alberta,"CA, Alberta",e61d6191,181624,6407,5076,120,,,,4413146,3,3,2,4,0,1,2,4,2,3,1,70.83,CAN,CA,124,CAD,2,Canada,Alberta,,53.9333,-116.5765,,,,,CA-AB,,-31,3,57,-58,-46,17,102.06,139,33.56
2020-05-14,Alberta,"CA, Alberta",e61d6191,185545,6457,5205,121,,,,4413146,3,3,2,4,0,1,2,4,2,3,1,70.83,CAN,CA,124,CAD,2,Canada,Alberta,,53.9333,-116.5765,,,,,CA-AB,,-30,3,22,-60,-47,17,106.71,134.33,35.27
2020-05-15,Alberta,"CA, Alberta",e61d6191,189225,6515,5317,125,,,,4413146,3,3,2,4,0,1,2,4,2,3,1,70.83,CAN,CA,124,CAD,2,Canada,Alberta,,53.9333,-116.5765,,,,,CA-AB,,-31,2,54,-54,-47,16,122.93,154.94,36.94
2020-05-16,Alberta,"CA, Alberta",e61d6191,193098,6587,5377,126,,,,4413146,3,3,2,4,0,1,2,4,2,3,1,70.83,CAN,CA,124,CAD,2,Canada,Alberta,,53.9333,-116.5765,,,,,CA-AB,,-33,-1,109,-40,-29,7,108.51,149.26,37.64
2020-05-17,Alberta,"CA, Alberta",e61d6191,196309,6644,5453,127,,,,4413146,3,3,2,4,0,1,2,4,2,3,1,70.83,CAN,CA,124,CAD,2,Canada,Alberta,,53.9333,-116.5765,,,,,CA-AB,,-30,-9,107,-44,-27,5,89.96,127.73,33.9
2020-05-18,Alberta,"CA, Alberta",e61d6191,199237,6683,5519,128,,,,4413146,3,3,2,4,0,1,2,4,2,3,1,70.83,CAN,CA,124,CAD,2,Canada,Alberta,,53.9333,-116.5765,,,,,CA-AB,,-34,-5,88,-65,-76,21,90.3,123.39,35.6
2020-05-19,Alberta,"CA, Alberta",e61d6191,201283,6716,5584,128,,,,4413146,3,3,2,4,0,1,2,4,2,3,1,70.83,CAN,CA,124,CAD,2,Canada,Alberta,,53.9333,-116.5765,,,,,CA-AB,,-27,0,31,-58,-46,17,102.72,137.95,38.35
2020-05-20,Alberta,"CA, Alberta",e61d6191,203397,6716,5584,128,,,,4413146,3,3,2,4,0,1,2,4,2,3,1,70.83,CAN,CA,124,CAD,2,Canada,Alberta,,53.9333,-116.5765,,,,,CA-AB,,-24,7,5,-60,-45,17,105.52,138.67,38.17
2020-05-21,Alberta,"CA, Alberta",e61d6191,205778,6768,5710,132,,,,4413146,3,3,2,4,0,1,2,4,2,3,1,70.83,CAN,CA,124,CAD,2,Canada,Alberta,,53.9333,-116.5765,,,,,CA-AB,,-32,-3,-43,-66,-47,21,97.81,118.85,32.22
2020-05-22,Alberta,"CA, Alberta",e61d6191,209412,6800,5801,134,,,,4413146,3,3,2,4,0,1,2,4,2,3,1,70.83,CAN,CA,124,CAD,2,Canada,Alberta,,53.9333,-116.5765,,,,,CA-AB,,-33,-1,-24,-62,-43,19,112.13,140.75,35.69
2020-05-23,Alberta,"CA, Alberta",e61d6191,212724,6818,5869,135,,,,4413146,3,3,2,4,0,1,2,4,2,3,1,70.83,CAN,CA,124,CAD,2,Canada,Alberta,,53.9333,-116.5765,,,,,CA-AB,,-29,3,54,-43,-20,9,109.86,148.27,36.15
2020-05-24,Alberta,"CA, Alberta",e61d6191,216168,6860,5924,135,,,,4413146,3,3,2,4,0,1,2,4,2,3,1,70.83,CAN,CA,124,CAD,2,Canada,Alberta,,53.9333,-116.5765,,,,,CA-AB,,-24,-5,148,-39,-22,4,99.31,138.32,38.86
2020-05-25,Alberta,"CA, Alberta",e61d6191,218740,6879,5979,138,,,,4413146,3,3,2,4,0,1,2,4,2,3,1,70.83,CAN,CA,124,CAD,2,Canada,Alberta,,53.9333,-116.5765,,,,,CA-AB,,-20,0,48,-55,-44,14,109.01,150.48,43.33
2020-05-26,Alberta,"CA, Alberta",e61d6191,221173,6901,6048,139,,,,4413146,3,3,2,4,0,1,2,4,2,3,1,70.83,CAN,CA,124,CAD,2,Canada,Alberta,,53.9333,-116.5765,,,,,CA-AB,,-23,-1,28,-58,-42,16,109.36,143.46,42.47
2020-05-27,Alberta,"CA, Alberta",e61d6191,223771,6926,6106,141,,,,4413146,3,3,2,4,0,1,2,4,2,3,1,70.83,CAN,CA,124,CAD,2,Canada,Alberta,,53.9333,-116.5765,,,,,CA-AB,,-19,9,49,-56,-42,15,116.54,151.71,42.93
2020-05-28,Alberta,"CA, Alberta",e61d6191,226364,6955,6160,143,,,,4413146,3,3,2,4,0,1,2,4,2,3,1,70.83,CAN,CA,124,CAD,2,Canada,Alberta,,53.9333,-116.5765,,,,,CA-AB,,-19,9,63,-55,-41,15,120.8,159.96,42.8
2020-05-29,Alberta,"CA, Alberta",e61d6191,229675,6979,6220,143,,,,4413146,3,3,2,4,0,1,2,4,2,3,1,70.83,CAN,CA,124,CAD,2,Canada,Alberta,,53.9333,-116.5765,,,,,CA-AB,,-23,7,71,-52,-40,14,136.11,174.6,45.67
2020-05-30,Alberta,"CA, Alberta",e61d6191,232702,6992,6245,143,,,,4413146,3,3,2,4,0,1,2,4,2,3,1,70.83,CAN,CA,124,CAD,2,Canada,Alberta,,53.9333,-116.5765,,,,,CA-AB,,-23,6,138,-36,-12,4,125.7,171.26,43.01
2020-05-31,Alberta,"CA, Alberta",e61d6191,235415,7010,6283,143,,,,4413146,3,3,2,4,0,1,2,4,2,3,1,70.83,CAN,CA,124,CAD,2,Canada,Alberta,,53.9333,-116.5765,,,,,CA-AB,,-28,-11,21,-47,-16,6,93.46,112.54,35.95
2020-06-01,Alberta,"CA, Alberta",e61d6191,237747,7044,6501,143,,,,4413146,3,3,2,4,0,1,2,4,2,3,1,70.83,CAN,CA,124,CAD,2,Canada,Alberta,,53.9333,-116.5765,,,,,CA-AB,,-15,6,52,-53,-40,13,116.45,159.35,50.37
2020-06-02,Alberta,"CA, Alberta",e61d6191,240477,7057,6537,143,,,,4413146,3,3,2,4,0,1,2,4,2,3,1,70.83,CAN,CA,124,CAD,2,Canada,Alberta,,53.9333,-116.5765,,,,,CA-AB,,-17,7,90,-53,-40,14,119.78,165.42,48.26
